movie_id,primary_title,start_year,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,popularity,vote_average,vote_count,original_title,title,total_gross,id,release_date,movie,production_budget,domestic_gross_income,worldwide_gross,profit,release_year
tt3799694,the nice guys,2016,"Action,Comedy,Crime",7.4,240337.0,WB,36300000.0,26500000.0,13.743,7.1,4272,The Nice Guys,dancer,62800000.0,56,"May 20, 2016",the nice guys,50000000.0,36261763.0,59596747.0,9596747.0,2016
tt3832914,war room,2015,Drama,6.5,11716.0,TriS,67800000.0,18700000.0,7.419,7.5,171,War Room,hotel transylvania 3: summer vacation,86500000.0,66,"Aug 28, 2015",war room,3000000.0,67790117.0,73975239.0,70975239.0,2015
tt3850214,dope,2015,"Comedy,Crime,Drama",7.2,76557.0,ORF,17500000.0,480000.0,9.246,7.2,954,Dope,paterson,17980000.0,11,"Jun 19, 2015",dope,7000000.0,17506470.0,18190831.0,11190831.0,2015
tt3850590,krampus,2015,"Comedy,Fantasy,Horror",6.2,55400.0,Uni.,42700000.0,18800000.0,9.417,6.0,1046,Krampus,sword master,61500000.0,28,"Dec 4, 2015",krampus,15000000.0,42725475.0,61788393.0,46788393.0,2015
tt3862750,the perfect guy,2015,"Crime,Drama,Horror",5.6,8998.0,SGem,57000000.0,3200000.0,6.727,5.7,211,The Perfect Guy,all the money in the world,60200000.0,78,"Sep 11, 2015",the perfect guy,18000000.0,57027435.0,60278166.0,42278166.0,2015
tt3863552,bajrangi bhaijaan,2015,"Action,Comedy,Drama",8.0,63747.0,Eros,8199999.0,18700000.0,7.122000000000001,7.9,232,बजरंगी भाईजान,all the money in the world,26899999.0,86,"Jul 17, 2015",bajrangi bhaijaan,13000000.0,8178001.0,121778347.0,108778347.0,2015
tt3874544,the boss baby,2017,"Adventure,Animation,Comedy",6.3,93730.0,Fox,175000000.0,353000000.0,7.445,6.4,4314,The Boss Baby,happy death day,528000000.0,71,"Mar 31, 2017",the boss baby,125000000.0,175003033.0,510878762.0,385878762.0,2017
tt3881784,stronger,2017,"Biography,Drama",7.0,33464.0,RAtt.,4200000.0,4200000.0,7.836,7.0,782,Stronger,wish upon,8400000.0,90,"Sep 22, 2017",stronger,30000000.0,4211129.0,8786752.0,-21213248.0,2017
tt5738152,stronger,2017,Drama,6.8,22.0,RAtt.,4200000.0,4200000.0,7.836,7.0,782,Stronger,boo! a madea halloween,8400000.0,90,"Sep 22, 2017",stronger,30000000.0,4211129.0,8786752.0,-21213248.0,2017
tt3890160,baby driver,2017,"Action,Crime,Drama",7.6,363977.0,TriS,107800000.0,119100000.0,22.895,7.4,8034,Baby Driver,the hurricane heist,226900000.0,59,"Jun 28, 2017",baby driver,34000000.0,107825862.0,228104185.0,194104185.0,2017
tt3922818,the space between us,2017,"Adventure,Drama,Romance",6.4,41031.0,STX,7900000.0,6900000.0,14.437,7.1,1455,The Space Between Us,don't call me son,14800000.0,84,"Feb 3, 2017",the space between us,30000000.0,7885294.0,16481405.0,-13518595.0,2017
tt3949660,teenage mutant ninja turtles: out of the shadows,2016,"Action,Adventure,Comedy",6.0,77234.0,Par.,82100000.0,163600000.0,15.095999999999998,5.9,1860,Teenage Mutant Ninja Turtles: Out of the Shadows,the big sick,245700000.0,32,"Jun 3, 2016",teenage mutant ninja turtles: out of the shadows,135000000.0,82051601.0,245328374.0,110328374.0,2016
tt3966404,mustang,2015,Drama,7.6,30899.0,Cohen,845000.0,18700000.0,7.459,8.0,755,Mustang,7 days in entebbe,19545000.0,21,"Nov 20, 2015",mustang,1400000.0,845464.0,5552584.0,4152584.0,2015
tt4030600,the bye bye man,2017,"Drama,Fantasy,Horror",4.3,17743.0,STX,22400000.0,4300000.0,9.847,5.1,678,The Bye Bye Man,spirits' homecoming,26700000.0,77,"Jan 13, 2017",the bye bye man,7400000.0,22395806.0,31187727.0,23787727.0,2017
tt4034228,manchester by the sea,2016,Drama,7.8,214557.0,RAtt.,47700000.0,31300000.0,16.637999999999998,7.5,3176,Manchester by the Sea,6 below: miracle on the mountain,79000000.0,30,"Nov 18, 2016",manchester by the sea,8500000.0,47695371.0,77733867.0,69233867.0,2016
tt4034228,manchester by the sea,2016,Drama,7.8,214557.0,RAtt.,47700000.0,31300000.0,16.637999999999998,7.5,3176,Manchester by the Sea,the first monday in may,79000000.0,30,"Nov 18, 2016",manchester by the sea,8500000.0,47695371.0,77733867.0,69233867.0,2016
tt4034228,manchester by the sea,2016,Drama,7.8,214557.0,RAtt.,47700000.0,31300000.0,16.637999999999998,7.5,3176,Manchester by the Sea,the nutcracker and the four realms,79000000.0,30,"Nov 18, 2016",manchester by the sea,8500000.0,47695371.0,77733867.0,69233867.0,2016
tt4034228,manchester by the sea,2016,Drama,7.8,214557.0,RAtt.,47700000.0,31300000.0,16.637999999999998,7.5,3176,Manchester by the Sea,everybody loves somebody,79000000.0,30,"Nov 18, 2016",manchester by the sea,8500000.0,47695371.0,77733867.0,69233867.0,2016
tt4034354,swiss army man,2016,"Adventure,Comedy,Drama",7.0,91736.0,A24,4200000.0,18700000.0,10.0,6.9,1789,Swiss Army Man,the nile hilton incident,22900000.0,10,"Jun 24, 2016",swiss army man,3000000.0,4210454.0,5837111.0,2837111.0,2016
tt4046784,maze runner: the scorch trials,2015,"Action,Sci-Fi,Thriller",6.3,201143.0,Fox,81700000.0,230600000.0,17.31,6.6,6365,Maze Runner: The Scorch Trials,the shape of water,312300000.0,38,"Sep 18, 2015",maze runner: the scorch trials,61000000.0,81697192.0,310566162.0,249566162.0,2015
tt4052882,the shallows,2016,"Drama,Horror,Thriller",6.3,106927.0,Sony,55100000.0,64000000.0,14.091,6.3,3037,The Shallows,phantom detective,119100000.0,54,"Jun 24, 2016",the shallows,13000000.0,55121623.0,118763442.0,105763442.0,2016
tt4056738,do you believe?,2015,Drama,6.1,6462.0,PFR,13000000.0,1400000.0,5.599,7.0,72,Do You Believe?,the florida project,14400000.0,60,"Mar 20, 2015",do you believe?,2300000.0,12985600.0,14304931.0,12004931.0,2015
tt4073790,the darkest minds,2018,"Action,Adventure,Drama",5.7,21340.0,Fox,12700000.0,28400000.0,23.967,6.8,1158,The Darkest Minds,goosebumps 2: haunted halloween,41100000.0,64,"Aug 3, 2018",the darkest minds,34000000.0,12695691.0,38361428.0,4361428.0,2018
tt4094724,the purge: election year,2016,"Action,Horror,Sci-Fi",6.0,80254.0,Uni.,79200000.0,39400000.0,18.975,6.3,2900,The Purge: Election Year,traffik,118600000.0,42,"Jul 1, 2016",the purge: election year,10000000.0,79042440.0,118514727.0,108514727.0,2016
tt4123430,fantastic beasts: the crimes of grindelwald,2018,"Adventure,Family,Fantasy",6.6,163151.0,WB,159600000.0,494100000.0,48.508,6.9,4870,Fantastic Beasts: The Crimes of Grindelwald,show dogs,653700000.0,60,"Nov 16, 2018",fantastic beasts: the crimes of grindelwald,200000000.0,159555901.0,652220086.0,452220086.0,2018
tt4136084,florence foster jenkins,2016,"Biography,Comedy,Drama",6.8,44970.0,Par.,27400000.0,21500000.0,8.453,6.7,849,Florence Foster Jenkins,home again,48900000.0,22,"Aug 12, 2016",florence foster jenkins,29000000.0,27383770.0,56000339.0,27000339.0,2016
tt4139124,keanu,2016,"Action,Comedy,Crime",6.3,41560.0,WB (NL),20600000.0,18700000.0,8.952,6.0,644,Keanu,just getting started,39300000.0,70,"Apr 29, 2016",keanu,15000000.0,20591853.0,20688141.0,5688141.0,2016
tt4154756,avengers: infinity war,2018,"Action,Adventure,Sci-Fi",8.5,670926.0,BV,678800000.0,1369.5,80.773,8.3,13948,Avengers: Infinity War,call me by your name,678801369.5,7,"Apr 27, 2018",avengers: infinity war,300000000.0,678815482.0,2048134200.0,1748134200.0,2018
tt4183692,woodlawn,2015,"Drama,Sport",6.5,6070.0,PFR,14400000.0,18700000.0,5.575,7.0,79,Woodlawn,the possession of hannah grace,33100000.0,81,"Oct 16, 2015",woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,2015
tt4183692,woodlawn,2015,"Drama,Sport",6.5,6070.0,PFR,14400000.0,18700000.0,5.575,7.0,79,Woodlawn,skyscraper,33100000.0,81,"Oct 16, 2015",woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,2015
tt4183692,woodlawn,2015,"Drama,Sport",6.5,6070.0,PFR,14400000.0,18700000.0,5.575,7.0,79,Woodlawn,phantom thread,33100000.0,81,"Oct 16, 2015",woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,2015
tt4183692,woodlawn,2015,"Drama,Sport",6.5,6070.0,PFR,14400000.0,18700000.0,5.575,7.0,79,Woodlawn,phantom thread,33100000.0,81,"Oct 16, 2015",woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,2015
tt4196776,jason bourne,2016,"Action,Thriller",6.6,190596.0,Uni.,162400000.0,253100000.0,14.568,6.1,3611,Jason Bourne,ralph breaks the internet,415500000.0,86,"Jul 29, 2016",jason bourne,120000000.0,162192920.0,416168316.0,296168316.0,2016
tt4218572,widows,2018,"Crime,Drama,Thriller",7.0,61615.0,Fox,42400000.0,33600000.0,20.628,6.5,941,Widows,dear zindagi,76000000.0,50,"Nov 16, 2018",widows,40000000.0,42402632.0,73866088.0,33866088.0,2018
tt4218696,the wall,2017,"Action,Drama,Thriller",6.2,20391.0,RAtt.,1800000.0,2700000.0,8.142000000000001,6.1,407,The Wall,the last princess,4500000.0,29,"May 12, 2017",the wall,3000000.0,1803064.0,4495262.0,1495262.0,2017
tt4244998,alpha,2018,"Adventure,Drama,Family",6.7,41882.0,Studio 8,35900000.0,62300000.0,24.536,5.9,1167,Alpha,eden,98200000.0,79,"Aug 17, 2018",alpha,51000000.0,35851379.0,99624873.0,48624873.0,2018
tt4257926,miracles from heaven,2016,"Biography,Drama,Family",7.1,17734.0,TriS,61700000.0,12200000.0,10.078,7.1,478,Miracles from Heaven,kin,73900000.0,50,"Mar 16, 2016",miracles from heaven,13000000.0,61705123.0,73798736.0,60798736.0,2016
tt4302938,kubo and the two strings,2016,"Action,Adventure,Animation",7.8,105578.0,Focus,48000000.0,21900000.0,13.847,7.7,2029,Kubo and the Two Strings,the case for christ,69900000.0,22,"Aug 19, 2016",kubo and the two strings,55000000.0,48023088.0,77548122.0,22548122.0,2016
tt4341582,queen of katwe,2016,"Biography,Drama,Sport",7.4,13039.0,BV,8900000.0,1500000.0,7.564,7.1,225,Queen of Katwe,luck-key,10400000.0,6,"Sep 23, 2016",queen of katwe,15000000.0,8874389.0,10055481.0,-4944519.0,2016
tt4361050,ouija: origin of evil,2016,"Drama,Horror,Mystery",6.1,47099.0,Uni.,35100000.0,46600000.0,11.823,6.0,1416,Ouija: Origin of Evil,smallfoot,81700000.0,75,"Oct 21, 2016",ouija: origin of evil,9000000.0,35144505.0,81831866.0,72831866.0,2016
tt4361050,ouija: origin of evil,2016,"Drama,Horror,Mystery",6.1,47099.0,Uni.,35100000.0,46600000.0,11.823,6.0,1416,Ouija: Origin of Evil,the journey,81700000.0,75,"Oct 21, 2016",ouija: origin of evil,9000000.0,35144505.0,81831866.0,72831866.0,2016
tt4361050,ouija: origin of evil,2016,"Drama,Horror,Mystery",6.1,47099.0,Uni.,35100000.0,46600000.0,11.823,6.0,1416,Ouija: Origin of Evil,the journey,81700000.0,75,"Oct 21, 2016",ouija: origin of evil,9000000.0,35144505.0,81831866.0,72831866.0,2016
tt4361050,ouija: origin of evil,2016,"Drama,Horror,Mystery",6.1,47099.0,Uni.,35100000.0,46600000.0,11.823,6.0,1416,Ouija: Origin of Evil,the man who invented christmas,81700000.0,75,"Oct 21, 2016",ouija: origin of evil,9000000.0,35144505.0,81831866.0,72831866.0,2016
tt4438848,neighbors 2: sorority rising,2016,Comedy,5.7,102793.0,Uni.,55500000.0,52600000.0,17.662,5.7,2829,Neighbors 2: Sorority Rising,the post,108100000.0,56,"May 20, 2016",neighbors 2: sorority rising,35000000.0,55340730.0,108757621.0,73757621.0,2016
tt4465564,fifty shades darker,2017,"Drama,Romance",4.6,81706.0,Uni.,114600000.0,267000000.0,12.083,6.1,4489,Fifty Shades Darker,the post,381600000.0,91,"Feb 10, 2017",fifty shades darker,55000000.0,114434010.0,381398492.0,326398492.0,2017
tt4477536,fifty shades freed,2018,"Drama,Romance,Thriller",4.5,43893.0,Uni.,100400000.0,271500000.0,22.512,6.1,3535,Fifty Shades Freed,thelma,371900000.0,97,"Feb 9, 2018",fifty shades freed,55000000.0,100407760.0,371350619.0,316350619.0,2018
tt4481414,gifted,2017,Drama,7.6,82426.0,FoxS,24800000.0,18200000.0,16.745,7.9,2035,Gifted,adrift,43000000.0,4,"Apr 7, 2017",gifted,7000000.0,24801212.0,36964656.0,29964656.0,2017
tt4481514,the house,2017,"Comedy,Crime",5.6,33365.0,WB (NL),25600000.0,8600000.0,9.62,5.7,474,The House,an inconvenient sequel: truth to power,34200000.0,86,"Jun 30, 2017",the house,40000000.0,25584504.0,31192425.0,-8807575.0,2017
tt4501244,why him?,2016,Comedy,6.2,89628.0,Fox,60300000.0,57800000.0,15.044,6.2,2494,Why Him?,city of ghosts,118100000.0,62,"Dec 23, 2016",why him?,38000000.0,60323786.0,117425156.0,79425156.0,2016
tt4501244,why him?,2016,Comedy,6.2,89628.0,Fox,60300000.0,57800000.0,15.044,6.2,2494,Why Him?,creed ii,118100000.0,62,"Dec 23, 2016",why him?,38000000.0,60323786.0,117425156.0,79425156.0,2016
tt4501244,why him?,2016,Comedy,6.2,89628.0,Fox,60300000.0,57800000.0,15.044,6.2,2494,Why Him?,a bad moms christmas,118100000.0,62,"Dec 23, 2016",why him?,38000000.0,60323786.0,117425156.0,79425156.0,2016
tt4501244,why him?,2016,Comedy,6.2,89628.0,Fox,60300000.0,57800000.0,15.044,6.2,2494,Why Him?,a bad moms christmas,118100000.0,62,"Dec 23, 2016",why him?,38000000.0,60323786.0,117425156.0,79425156.0,2016
tt4520364,morgan,2016,"Action,Horror,Sci-Fi",5.8,35487.0,Fox,3900000.0,4900000.0,9.912,5.7,843,Morgan,proud mary,8800000.0,5,"Sep 2, 2016",morgan,8000000.0,3915251.0,7298786.0,-701214.0,2016
tt4537896,white boy rick,2018,"Crime,Drama",6.4,16255.0,Studio 8,24000000.0,1900000.0,13.794,6.3,277,White Boy Rick,beast,25900000.0,42,"Sep 14, 2018",white boy rick,30000000.0,24004833.0,25947983.0,-4052017.0,2018
tt4540710,miss sloane,2016,"Drama,Thriller",7.5,52788.0,EC,3500000.0,5600000.0,12.215,7.4,912,Miss Sloane,the monkey king 3,9100000.0,36,"Nov 25, 2016",miss sloane,18000000.0,3500605.0,7719630.0,-10280370.0,2016
tt4540710,miss sloane,2016,"Drama,Thriller",7.5,52788.0,EC,3500000.0,5600000.0,12.215,7.4,912,Miss Sloane,upgrade,9100000.0,36,"Nov 25, 2016",miss sloane,18000000.0,3500605.0,7719630.0,-10280370.0,2016
tt4540710,miss sloane,2016,"Drama,Thriller",7.5,52788.0,EC,3500000.0,5600000.0,12.215,7.4,912,Miss Sloane,the quake,9100000.0,36,"Nov 25, 2016",miss sloane,18000000.0,3500605.0,7719630.0,-10280370.0,2016
tt4540710,miss sloane,2016,"Drama,Thriller",7.5,52788.0,EC,3500000.0,5600000.0,12.215,7.4,912,Miss Sloane,human flow,9100000.0,36,"Nov 25, 2016",miss sloane,18000000.0,3500605.0,7719630.0,-10280370.0,2016
tt4550098,nocturnal animals,2016,"Drama,Thriller",7.5,205240.0,Focus,10700000.0,19600000.0,16.19,7.4,4192,Nocturnal Animals,a quiet place,30300000.0,3,"Nov 18, 2016",nocturnal animals,22500000.0,10663357.0,32398681.0,9898681.0,2016
tt4550098,nocturnal animals,2016,"Drama,Thriller",7.5,205240.0,Focus,10700000.0,19600000.0,16.19,7.4,4192,Nocturnal Animals,what they had,30300000.0,3,"Nov 18, 2016",nocturnal animals,22500000.0,10663357.0,32398681.0,9898681.0,2016
tt4550098,nocturnal animals,2016,"Drama,Thriller",7.5,205240.0,Focus,10700000.0,19600000.0,16.19,7.4,4192,Nocturnal Animals,the spy who dumped me,30300000.0,3,"Nov 18, 2016",nocturnal animals,22500000.0,10663357.0,32398681.0,9898681.0,2016
tt4550098,nocturnal animals,2016,"Drama,Thriller",7.5,205240.0,Focus,10700000.0,19600000.0,16.19,7.4,4192,Nocturnal Animals,time freak,30300000.0,3,"Nov 18, 2016",nocturnal animals,22500000.0,10663357.0,32398681.0,9898681.0,2016
tt4555426,darkest hour,2017,"Biography,Drama,History",7.4,136546.0,Focus,56500000.0,94400000.0,15.331,7.3,2715,Darkest Hour,truth or dare,150900000.0,84,"Nov 22, 2017",darkest hour,30000000.0,56443120.0,150807172.0,120807172.0,2017
tt4555426,darkest hour,2017,"Biography,Drama,History",7.4,136546.0,Focus,56500000.0,94400000.0,15.331,7.3,2715,Darkest Hour,truth or dare,150900000.0,84,"Nov 22, 2017",darkest hour,30000000.0,56443120.0,150807172.0,120807172.0,2017
tt4555426,darkest hour,2017,"Biography,Drama,History",7.4,136546.0,Focus,56500000.0,94400000.0,15.331,7.3,2715,Darkest Hour,i feel pretty,150900000.0,84,"Nov 22, 2017",darkest hour,30000000.0,56443120.0,150807172.0,120807172.0,2017
tt4555426,darkest hour,2017,"Biography,Drama,History",7.4,136546.0,Focus,56500000.0,94400000.0,15.331,7.3,2715,Darkest Hour,the 15:17 to paris,150900000.0,84,"Nov 22, 2017",darkest hour,30000000.0,56443120.0,150807172.0,120807172.0,2017
tt4560436,mile 22,2018,"Action,Adventure,Thriller",6.1,47862.0,STX,36100000.0,30200000.0,21.246,6.0,920,Mile 22,book club,66300000.0,78,"Aug 17, 2018",mile 22,35000000.0,36108758.0,66295121.0,31295121.0,2018
tt4572514,patriots day,2016,"Action,Crime,Drama",7.4,76204.0,LGF,31900000.0,18700000.0,15.435,6.9,1337,Patriots Day,operation red sea,50600000.0,69,"Dec 21, 2016",patriots day,40000000.0,31886361.0,52837989.0,12837989.0,2016
tt4572514,patriots day,2016,"Action,Crime,Drama",7.4,76204.0,LGF,31900000.0,18700000.0,15.435,6.9,1337,Patriots Day,mirai,50600000.0,69,"Dec 21, 2016",patriots day,40000000.0,31886361.0,52837989.0,12837989.0,2016
tt4572514,patriots day,2016,"Action,Crime,Drama",7.4,76204.0,LGF,31900000.0,18700000.0,15.435,6.9,1337,Patriots Day,mamma mia! here we go again,50600000.0,69,"Dec 21, 2016",patriots day,40000000.0,31886361.0,52837989.0,12837989.0,2016
tt4572514,patriots day,2016,"Action,Crime,Drama",7.4,76204.0,LGF,31900000.0,18700000.0,15.435,6.9,1337,Patriots Day,johnny english strikes again,50600000.0,69,"Dec 21, 2016",patriots day,40000000.0,31886361.0,52837989.0,12837989.0,2016
tt4587656,the star,2017,"Adventure,Animation,Comedy",6.1,5159.0,Sony,40900000.0,22000000.0,14.53,5.4,233,The Star,little italy,62900000.0,39,"Nov 17, 2017",the star,20000000.0,40847995.0,62758010.0,42758010.0,2017
tt4595882,can you ever forgive me?,2018,"Biography,Comedy,Crime",7.2,29473.0,FoxS,8800000.0,18700000.0,17.604,6.9,450,Can You Ever Forgive Me?,the front runner,27500000.0,40,"Oct 19, 2018",can you ever forgive me?,10000000.0,8803865.0,11752387.0,1752387.0,2018
tt4622512,battle of the sexes,2017,"Biography,Comedy,Drama",6.7,43245.0,FoxS,12600000.0,18700000.0,11.988,6.9,1045,Battle of the Sexes,unsane,31300000.0,76,"Sep 22, 2017",battle of the sexes,25000000.0,12638526.0,18445379.0,-6554621.0,2017
tt4622512,battle of the sexes,2017,"Biography,Comedy,Drama",6.7,43245.0,FoxS,12600000.0,18700000.0,11.988,6.9,1045,Battle of the Sexes,along with the gods: the two worlds,31300000.0,76,"Sep 22, 2017",battle of the sexes,25000000.0,12638526.0,18445379.0,-6554621.0,2017
tt4622512,battle of the sexes,2017,"Biography,Comedy,Drama",6.7,43245.0,FoxS,12600000.0,18700000.0,11.988,6.9,1045,Battle of the Sexes,blindspotting,31300000.0,76,"Sep 22, 2017",battle of the sexes,25000000.0,12638526.0,18445379.0,-6554621.0,2017
tt4622512,battle of the sexes,2017,"Biography,Comedy,Drama",6.7,43245.0,FoxS,12600000.0,18700000.0,11.988,6.9,1045,Battle of the Sexes,burning,31300000.0,76,"Sep 22, 2017",battle of the sexes,25000000.0,12638526.0,18445379.0,-6554621.0,2017
tt4624424,storks,2016,"Adventure,Animation,Comedy",6.8,50448.0,WB,72700000.0,110700000.0,12.101,6.5,1308,Storks,singularity,183400000.0,15,"Sep 23, 2016",storks,70000000.0,72679278.0,183353431.0,113353431.0,2016
tt4630562,the fate of the furious,2017,"Action,Crime,Thriller",6.7,179774.0,Uni.,226000000.0,1010.0,28.668000000000006,6.9,6335,The Fate of the Furious,the void,226001010.0,23,"Apr 14, 2017",the fate of the furious,250000000.0,225764765.0,1234846267.0,984846267.0,2017
tt4645330,denial,2016,"Biography,Drama",6.7,16593.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,the void,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt4645330,denial,2016,"Biography,Drama",6.7,16593.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,uncle drew,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt4645330,denial,2016,"Biography,Drama",6.7,16593.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,blackkklansman,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt4645330,denial,2016,"Biography,Drama",6.7,16593.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,"paul, apostle of christ",22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt5897002,denial,2016,Documentary,7.4,25.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,instant family,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt5897002,denial,2016,Documentary,7.4,25.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,explosion,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt5897002,denial,2016,Documentary,7.4,25.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,the great wall,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt5897002,denial,2016,Documentary,7.4,25.0,BST,4099999.0,18700000.0,9.267,6.7,349,Denial,searching,22799999.0,66,"Sep 30, 2016",denial,10000000.0,4073448.0,9263940.0,-736060.0,2016
tt4649416,almost christmas,2016,"Comedy,Drama",6.1,5212.0,Uni.,42200000.0,422000.0,6.532,5.6,245,Almost Christmas,my hero academia: two heroes,42622000.0,81,"Nov 11, 2016",almost christmas,17000000.0,42065185.0,42493506.0,25493506.0,2016
tt4649466,kingsman: the golden circle,2017,"Action,Adventure,Comedy",6.8,230797.0,Fox,100200000.0,310700000.0,24.337,7.0,5531,Kingsman: The Golden Circle,free solo,410900000.0,54,"Sep 22, 2017",kingsman: the golden circle,104000000.0,100234838.0,408803696.0,304803696.0,2017
tt4651520,bad moms,2016,Comedy,6.2,100952.0,STX,113300000.0,70700000.0,14.332,6.5,2600,Bad Moms,hereditary,184000000.0,99,"Jul 29, 2016",bad moms,20000000.0,113257297.0,180998716.0,160998716.0,2016
tt4663548,all saints,2017,Drama,6.0,1220.0,Affirm,5800000.0,140000.0,4.042,6.1,25,All Saints,they shall not grow old,5940000.0,12,"Aug 25, 2017",all saints,2000000.0,5802208.0,5941994.0,3941994.0,2017
tt4667094,fifty shades of black,2016,Comedy,3.5,17189.0,ORF,11700000.0,10500000.0,8.783999999999999,4.4,677,Fifty Shades of Black,ya veremos,22200000.0,15,"Jan 29, 2016",fifty shades of black,5000000.0,11686940.0,22113075.0,17113075.0,2016
tt4669788,on the basis of sex,2018,"Biography,Drama",6.9,12083.0,Focus,24600000.0,13600000.0,32.624,7.4,225,On the Basis of Sex,nobody's fool,38200000.0,81,"Dec 25, 2018",on the basis of sex,20000000.0,24622687.0,38073377.0,18073377.0,2018
tt4669986,loving,2016,"Biography,Drama,Romance",7.0,28079.0,Focus,7800000.0,5200000.0,8.506,6.7,529,Loving,capernaum,13000000.0,92,"Nov 4, 2016",loving,9000000.0,7710234.0,12898064.0,3898064.0,2016
tt4669986,loving,2016,"Biography,Drama,Romance",7.0,28079.0,Focus,7800000.0,5200000.0,8.506,6.7,529,Loving,the spy gone north,13000000.0,92,"Nov 4, 2016",loving,9000000.0,7710234.0,12898064.0,3898064.0,2016
tt4669986,loving,2016,"Biography,Drama,Romance",7.0,28079.0,Focus,7800000.0,5200000.0,8.506,6.7,529,Loving,how long will i love u,13000000.0,92,"Nov 4, 2016",loving,9000000.0,7710234.0,12898064.0,3898064.0,2016
tt4669986,loving,2016,"Biography,Drama,Romance",7.0,28079.0,Focus,7800000.0,5200000.0,8.506,6.7,529,Loving,last letter,13000000.0,92,"Nov 4, 2016",loving,9000000.0,7710234.0,12898064.0,3898064.0,2016
tt4682786,collateral beauty,2016,"Drama,Romance",6.8,78764.0,WB (NL),31000000.0,57500000.0,12.857,7.2,3270,Collateral Beauty,,88500000.0,13,"Dec 16, 2016",collateral beauty,36000000.0,31016021.0,85309093.0,49309093.0,2016
tt4682786,collateral beauty,2016,"Drama,Romance",6.8,78764.0,WB (NL),31000000.0,57500000.0,12.857,7.2,3270,Collateral Beauty,,88500000.0,13,"Dec 16, 2016",collateral beauty,36000000.0,31016021.0,85309093.0,49309093.0,2016
tt4682786,collateral beauty,2016,"Drama,Romance",6.8,78764.0,WB (NL),31000000.0,57500000.0,12.857,7.2,3270,Collateral Beauty,,88500000.0,13,"Dec 16, 2016",collateral beauty,36000000.0,31016021.0,85309093.0,49309093.0,2016
tt4682786,collateral beauty,2016,"Drama,Romance",6.8,78764.0,WB (NL),31000000.0,57500000.0,12.857,7.2,3270,Collateral Beauty,,88500000.0,13,"Dec 16, 2016",collateral beauty,36000000.0,31016021.0,85309093.0,49309093.0,2016
tt4698684,hunt for the wilderpeople,2016,"Adventure,Comedy,Drama",7.9,87532.0,Orch.,5200000.0,18700000.0,12.545,7.8,915,Hunt for the Wilderpeople,,23900000.0,25,"Jun 24, 2016",hunt for the wilderpeople,2500000.0,5205471.0,23845533.0,21345533.0,2016
tt4701182,bumblebee,2018,"Action,Adventure,Sci-Fi",6.9,94155.0,Par.,127200000.0,340800000.0,43.078,6.5,2425,Bumblebee,,468000000.0,62,"Dec 21, 2018",bumblebee,102000000.0,127195589.0,465195589.0,363195589.0,2018
tt4701724,early man,2018,"Adventure,Animation,Comedy",6.1,15882.0,LGF,8300000.0,46400000.0,16.675,5.9,338,Early Man,,54700000.0,98,"Feb 16, 2018",early man,50000000.0,8267544.0,45285890.0,-4714110.0,2018
tt4761916,unfriended: dark web,2018,"Crime,Horror,Mystery",5.9,13822.0,BH Tilt,8900000.0,6300000.0,17.861,6.1,365,Unfriended: Dark Web,,15200000.0,29,"Jul 20, 2018",unfriended: dark web,1000000.0,8866745.0,16434588.0,15434588.0,2018
tt4765284,pitch perfect 3,2017,"Comedy,Music",5.8,45127.0,Uni.,104900000.0,80500000.0,14.89,6.5,1884,Pitch Perfect 3,,185400000.0,58,"Dec 22, 2017",pitch perfect 3,45000000.0,104897530.0,185736412.0,140736412.0,2017
tt4765284,pitch perfect 3,2017,"Comedy,Music",5.8,45127.0,Uni.,104900000.0,80500000.0,14.89,6.5,1884,Pitch Perfect 3,,185400000.0,58,"Dec 22, 2017",pitch perfect 3,45000000.0,104897530.0,185736412.0,140736412.0,2017
